step,loss,lr,step_time,optimizer,seed,peak_memory_mb,param_norm_l2,grad_norm_l2,update_norm_l2,update_ratio,grad_update_cos,hessian_top_eig
10,76.852436,0.01,0.089052,adafactor,42,120.0947,3.22219976e+02,3.64893237e+01,1.29420002e+01,4.01651080e-02,-3.91513549e-01,nan
20,65.857520,0.01,0.015155,adafactor,42,132.8994,3.24605958e+02,1.94154501e+01,1.29421091e+01,3.98702143e-02,-4.95773935e-01,nan
30,36.368204,0.01,0.015025,adafactor,42,132.8994,3.26981437e+02,2.60432546e+01,1.29416314e+01,3.95791013e-02,-3.33077028e-01,nan
40,32.112991,0.01,0.014985,adafactor,42,132.8994,3.29491482e+02,1.60494104e+01,1.29362737e+01,3.92613296e-02,-2.42743960e-01,nan
50,20.720988,0.01,0.014766,adafactor,42,132.8994,3.31671984e+02,1.67095065e+01,1.29182503e+01,3.89488741e-02,-2.22386449e-01,2.63834466e+02
60,16.432248,0.01,0.015384,adafactor,42,325.2686,3.33994829e+02,9.63835542e+00,1.28975039e+01,3.86158790e-02,-1.58532546e-01,nan
70,11.101886,0.01,0.015183,adafactor,42,325.2686,3.36104386e+02,1.00107829e+01,1.28618830e+01,3.82675251e-02,-1.44991598e-01,nan
80,10.005880,0.01,0.015091,adafactor,42,325.2686,3.38546999e+02,1.00233103e+01,1.28544049e+01,3.79693364e-02,-1.27120444e-01,nan
90,8.515670,0.01,0.014798,adafactor,42,325.2686,3.40984131e+02,1.30235211e+01,1.28374874e+01,3.76483426e-02,-1.59382167e-01,nan
100,8.532004,0.01,0.014670,adafactor,42,325.2686,3.43310099e+02,8.53073779e+00,1.27662798e+01,3.71858558e-02,-1.15839071e-01,-1.42798708e+02
110,7.215645,0.01,0.015262,adafactor,42,325.2686,3.45832732e+02,1.15058765e+01,1.26945589e+01,3.67072221e-02,-1.02759158e-01,nan
120,6.192289,0.01,0.014997,adafactor,42,325.2686,3.48463342e+02,1.04847861e+01,1.27583301e+01,3.66131198e-02,-1.17549048e-01,nan
130,5.494431,0.01,0.014776,adafactor,42,325.2686,3.52071919e+02,5.96228581e+00,1.26279616e+01,3.58675626e-02,-1.03063684e-01,nan
140,5.088024,0.01,0.014775,adafactor,42,325.2686,3.54853923e+02,4.54445262e+00,1.24949137e+01,3.52114290e-02,-8.77119140e-02,nan
